0.306759,0.705708,0.870707,0.994817,0.007211,0.989143,0.010275,0.162117,0.755214,0.242759,0.484066,0.526143,0.781416,0.622566,0.907635,0.087299,0.985369,0.015992,0.237020,0.992765,0.539171,0.526317,0.191564,0.088651,0.481754,0.070230,0.801204,0.952117,0.285021,0.969634,0.819150,0.099434,0.974936,0.671312,0.637701,0.904877,0.870282,0.820388,0.127335,0.485415,0.394410,0.926956,0.887396,0.207299,0.711714,0.266215,0.112926,0.598440,0.838088,0.138479,0.264182,0.774847,0.521832,0.484725,0.267347,0.327905,0.308316,0.425641,0.398015,0.755793,0.157984,0.715780,0.205366,0.774693,0.154300,0.716833,0.025982,0.329165,0.450110,0.529302,0.750461,0.101909,0.933469,0.817899,0.873832,0.735302,0.775625,0.766047,0.035865,0.022825,0.506643,0.317734,0.951941,0.955060,0.429029,0.357392,0.111539,0.755920,0.786721,0.066074,0.831164,0.238564,0.782087,0.642418,0.303344,0.666465,0.070688,0.798826,0.202949,0.474472,0.973309,0.595060,0.345955,0.572561,0.323392,0.034921,0.299240,0.632605,0.613454,0.173143,0.001218,0.425165,0.438893,0.528522,0.480982,0.104833,0.790257,0.597267,0.268403,0.211475,0.214481,0.509878,0.042592,0.619512,0.105765,0.096112,0.407030,0.078827,0.142678,0.543061,0.754999,0.586828,0.705507,0.345975,0.404148,0.804815,0.119941,0.513897,0.909625,0.200590,0.041815,0.153062,0.370719,0.219809,0.385869,0.896994,0.346377,0.343024,0.837058,0.589173,0.297554,0.191897,0.949762,0.280368,0.446448,0.481085,0.999632,0.991503,0.528836,0.045477,0.866337,0.680240,0.066577,0.004599,0.543616,0.809444,0.172801,0.423425,0.887100,0.001503,0.915960,0.287276,0.932239,0.495285,0.479645,0.329275,0.332993,0.750063,0.779430,0.204749,0.334381,0.127802,0.330640,0.945733,0.302815,0.066175,0.330725,0.991226,0.366188,0.237439,0.950081,0.211269,0.758462,0.646655,0.182530,0.007178,0.025211,0.233091,0.275924,0.228858,0.353021,0.918795,0.126807,0.169112,0.174447,0.262563,0.331241,0.129730,0.612151,0.184988,0.925950,0.617357,0.507154,0.023864,0.897929,0.142931,0.984177,0.025935,0.185294,0.224538,0.434002,0.428985,0.649515,0.615492,0.564649,0.706702,0.910036,0.683027,0.926374,0.549956,0.829088,0.956697,0.059124,0.642086,0.428199,0.529299,0.976629,0.700170,0.870892,0.027586,0.318737,0.353884,0.791783,0.434281,0.938544,0.289796,0.460938,0.398960,0.256537,0.874370,0.432958,0.356889,0.942690,0.020738,0.271682,0.865903
0.462664,0.403904,0.271094,0.623297,0.559165,0.576077,0.372839,0.858212,0.208511,0.441271,0.415438,0.199241,0.764266,0.902782,0.670645,0.106529,0.497026,0.281157,0.321867,0.285039,0.678390,0.755574,0.695319,0.880147,0.172101,0.293649,0.209439,0.221657,0.024450,0.150296,0.464911,0.093798,0.716190,0.427631,0.866089,0.457616,0.737808,0.099366,0.820713,0.991455,0.588099,0.548808,0.723978,0.973356,0.052973,0.135962,0.894090,0.635666,0.459191,0.179874,0.396472,0.616385,0.609734,0.123740,0.233585,0.259476,0.369784,0.413383,0.516599,0.681762,0.264360,0.643002,0.998904,0.395649,0.711892,0.007996,0.442648,0.216551,0.925026,0.879571,0.048193,0.077064,0.540642,0.054503,0.784906,0.148974,0.959636,0.956708,0.580849,0.141662,0.203316,0.819222,0.008242,0.992063,0.319936,0.345269,0.794983,0.470961,0.543656,0.014761,0.870724,0.775410,0.323835,0.058363,0.539036,0.779542,0.666670,0.283105,0.248389,0.637350,0.821383,0.605378,0.830396,0.057776,0.656350,0.819180,0.357635,0.221652,0.641382,0.054875,0.772928,0.360677,0.963078,0.330786,0.806746,0.892576,0.258064,0.067203,0.686436,0.868322,0.130146,0.667378,0.869430,0.635421,0.465596,0.362693,0.114412,0.290918,0.640999,0.131125,0.508240,0.875181,0.989217,0.637438,0.272954,0.404661,0.178677,0.650827,0.240849,0.261118,0.614560,0.642670,0.311756,0.198122,0.778199,0.855429,0.520715,0.426927,0.189315,0.274287,0.409849,0.856129,0.126808,0.614061,0.292057,0.285986,0.055901,0.848406,0.317084,0.014296,0.881803,0.319534,0.488883,0.049309,0.714377,0.007001,0.201157,0.452013,0.949018,0.607965,0.137539,0.082418,0.602630,0.419962,0.589092,0.399885,0.773181,0.466939,0.575583,0.018766,0.506363,0.258256,0.534034,0.020106,0.452729,0.444396,0.974937,0.380707,0.137577,0.907834,0.263938,0.587973,0.872358,0.799487,0.038222,0.601440,0.305218,0.503109,0.792026,0.102902,0.965603,0.116511,0.574573,0.545549,0.853580,0.599954,0.314951,0.767506,0.488816,0.295731,0.779001,0.739257,0.865994,0.816035,0.251167,0.674507,0.860161,0.094778,0.942743,0.593913,0.502793,0.876506,0.573953,0.690632,0.764157,0.672347,0.789836,0.070966,0.503835,0.614969,0.060012,0.085601,0.045926,0.236687,0.973945,0.471662,0.184554,0.624656,0.243283,0.249081,0.169816,0.155738,0.509442,0.061832,0.984589,0.414813,0.942047,0.780693,0.252179,0.278329,0.600337,0.469126,0.279683,0.569233,0.849301,0.014018
0.828325,0.758219,0.669826,0.355117,0.392970,0.202025,0.314872,0.203230,0.838413,0.953264,0.646176,0.314474,0.539296,0.669254,0.725278,0.452390,0.476982,0.561348,0.440415,0.792931,0.651349,0.171704,0.955087,0.967378,0.030297,0.816475,0.867314,0.046518,0.609267,0.173155,0.336451,0.716453,0.439211,0.838584,0.182376,0.804562,0.383893,0.982166,0.887096,0.779641,0.276550,0.001281,0.702235,0.344896,0.549363,0.200425,0.920932,0.352238,0.909033,0.108712,0.728908,0.613397,0.928557,0.716254,0.568469,0.900717,0.389072,0.494841,0.037931,0.866415,0.025693,0.288246,0.435962,0.422085,0.030138,0.365182,0.656329,0.711913,0.141716,0.976013,0.613290,0.437540,0.616530,0.078945,0.384833,0.861851,0.200395,0.255435,0.184736,0.472501,0.544314,0.079056,0.403959,0.360942,0.858492,0.703352,0.301368,0.845209,0.808711,0.930687,0.747334,0.372955,0.731893,0.812749,0.624860,0.192975,0.825867,0.085561,0.926901,0.343173,0.360927,0.173325,0.541119,0.663039,0.845591,0.863408,0.548395,0.005587,0.656506,0.968437,0.561322,0.422330,0.520494,0.644507,0.461027,0.291154,0.237442,0.312339,0.098033,0.348763,0.835987,0.259494,0.602059,0.064343,0.916456,0.647191,0.437633,0.473961,0.029485,0.233111,0.238874,0.290560,0.407686,0.610815,0.871561,0.260713,0.217346,0.620125,0.140849,0.521471,0.744521,0.785374,0.516031,0.514885,0.551741,0.130334,0.033107,0.652581,0.324927,0.775035,0.556377,0.371590,0.307117,0.125299,0.812145,0.359004,0.446038,0.200389,0.525215,0.511576,0.560044,0.078387,0.936353,0.261856,0.421791,0.170984,0.505089,0.235508,0.394465,0.775004,0.352873,0.706642,0.947610,0.327843,0.617215,0.709155,0.809636,0.931151,0.400173,0.575293,0.224475,0.688551,0.914539,0.038747,0.713583,0.687703,0.068022,0.652868,0.567818,0.550393,0.947682,0.842724,0.365602,0.987810,0.780647,0.210633,0.943957,0.751162,0.069831,0.685660,0.637477,0.458681,0.555801,0.786809,0.680323,0.952176,0.621326,0.882529,0.278198,0.362748,0.331063,0.125296,0.265462,0.921198,0.954228,0.246320,0.750011,0.251092,0.815566,0.880409,0.643509,0.361827,0.968667,0.139683,0.623750,0.870562,0.150710,0.874341,0.125405,0.283467,0.763253,0.726369,0.701161,0.617829,0.439677,0.503539,0.800655,0.972688,0.020051,0.484829,0.063683,0.797550,0.879959,0.651355,0.611206,0.982910,0.725915,0.028151,0.649567,0.635579,0.516986,0.167961,0.326011,0.749241,0.491573,0.855674
0.858124,0.910023,0.097437,0.169536,0.524921,0.269284,0.391494,0.258739,0.484389,0.872851,0.552102,0.908279,0.082546,0.086638,0.232007,0.124626,0.752272,0.260595,0.697227,0.775419,0.398954,0.354197,0.099008,0.410659,0.330508,0.604729,0.055781,0.851982,0.443507,0.929898,0.181366,0.238358,0.447138,0.352364,0.056562,0.652231,0.965760,0.883248,0.560841,0.220085,0.116146,0.623555,0.024201,0.013313,0.152073,0.429340,0.074356,0.975853,0.432715,0.885983,0.745933,0.190163,0.078143,0.297728,0.509328,0.058640,0.450994,0.312373,0.647748,0.873322,0.441185,0.238215,0.289770,0.794363,0.591423,0.627225,0.471184,0.464964,0.283576,0.841935,0.502946,0.738255,0.969048,0.933862,0.303316,0.020309,0.766174,0.255924,0.212086,0.059823,0.928230,0.506123,0.415252,0.638189,0.521324,0.030283,0.377617,0.870618,0.795019,0.008236,0.115792,0.963785,0.623593,0.276841,0.531429,0.612190,0.314208,0.981764,0.536697,0.751819,0.633545,0.957748,0.209033,0.373467,0.309030,0.204420,0.554855,0.786767,0.657265,0.425149,0.518524,0.889499,0.251008,0.418132,0.902079,0.432435,0.031909,0.833547,0.548770,0.132185,0.434755,0.671824,0.224447,0.492180,0.977315,0.584982,0.997647,0.893988,0.557116,0.395995,0.696741,0.422953,0.819300,0.941880,0.948204,0.559753,0.452510,0.683834,0.939483,0.075610,0.481124,0.752370,0.181014,0.033156,0.846775,0.311536,0.034246,0.129574,0.976924,0.560136,0.783830,0.194039,0.278504,0.797579,0.280360,0.163484,0.547077,0.142452,0.782938,0.425188,0.951172,0.405943,0.054304,0.819421,0.637025,0.105874,0.990174,0.852482,0.577085,0.251611,0.856319,0.101579,0.856677,0.919695,0.273482,0.546670,0.284640,0.637726,0.721722,0.995076,0.700642,0.521517,0.107090,0.330850,0.064655,0.290349,0.876628,0.009223,0.399367,0.536054,0.626836,0.705260,0.192780,0.751443,0.646475,0.703405,0.933868,0.823581,0.958869,0.631164,0.362630,0.921161,0.430625,0.353180,0.889544,0.078662,0.025431,0.719914,0.449521,0.543005,0.878296,0.282967,0.863837,0.100551,0.070660,0.281875,0.876493,0.113095,0.331614,0.427399,0.500355,0.081916,0.938636,0.383898,0.131598,0.178674,0.885743,0.658787,0.464461,0.072244,0.112017,0.532848,0.181291,0.175870,0.131986,0.819387,0.731845,0.373457,0.540082,0.257714,0.198508,0.257805,0.999957,0.118547,0.782187,0.677252,0.677394,0.855568,0.237687,0.612006,0.033269,0.847713,0.229306,0.482173,0.016598,0.515862
0.145315,0.844767,0.168420,0.576243,0.607789,0.799352,0.829911,0.370460,0.275825,0.612138,0.480906,0.084062,0.762676,0.996246,0.513386,0.407285,0.614974,0.870666,0.100403,0.388389,0.910483,0.058306,0.349142,0.789553,0.635768,0.908697,0.074104,0.544506,0.502883,0.119718,0.176000,0.746316,0.876423,0.273393,0.739740,0.802500,0.635567,0.258485,0.583700,0.603147,0.217755,0.731934,0.879253,0.956380,0.072095,0.405175,0.335758,0.759790,0.171841,0.513731,0.363670,0.589786,0.006196,0.049835,0.079756,0.371411,0.573383,0.256024,0.650822,0.014505,0.968566,0.264620,0.404155,0.676030,0.406920,0.488866,0.837197,0.628455,0.654441,0.500858,0.249852,0.620174,0.808444,0.922020,0.667794,0.887367,0.639373,0.293209,0.399077,0.659709,0.795040,0.862890,0.176856,0.813225,0.846409,0.384902,0.464068,0.621107,0.639545,0.021359,0.845031,0.758382,0.215531,0.498087,0.969934,0.083389,0.185205,0.915675,0.273218,0.046601,0.648080,0.134850,0.320123,0.968166,0.890392,0.950014,0.833146,0.595245,0.755366,0.502541,0.856182,0.503187,0.930725,0.481057,0.061448,0.525919,0.463443,0.134557,0.407890,0.321385,0.935896,0.011320,0.816104,0.531689,0.119954,0.105657,0.410159,0.866065,0.135107,0.460102,0.572449,0.832492,0.355165,0.134885,0.730050,0.458352,0.947912,0.867058,0.387290,0.224622,0.313239,0.631922,0.328630,0.160410,0.248972,0.119689,0.622069,0.413289,0.135030,0.435936,0.114537,0.674877,0.636724,0.705669,0.997748,0.527437,0.467062,0.565704,0.431827,0.368641,0.127031,0.149942,0.733262,0.637414,0.355257,0.237850,0.853887,0.557656,0.840474,0.039580,0.588858,0.520193,0.160542,0.498104,0.911499,0.796550,0.257908,0.883151,0.673824,0.241602,0.253047,0.762510,0.173492,0.030548,0.558898,0.344560,0.140906,0.378867,0.255070,0.697070,0.155849,0.626297,0.653287,0.551010,0.219143,0.876717,0.100337,0.220969,0.381733,0.479765,0.155323,0.952359,0.692208,0.733703,0.393979,0.803219,0.531318,0.714533,0.649575,0.124858,0.989939,0.815382,0.613113,0.334517,0.234999,0.740033,0.267060,0.830544,0.044544,0.487877,0.457062,0.233131,0.414970,0.364213,0.717804,0.923225,0.578663,0.201252,0.303370,0.085972,0.767609,0.953743,0.305865,0.440324,0.479807,0.169382,0.454383,0.154583,0.619142,0.426009,0.298654,0.117379,0.844385,0.608287,0.224183,0.995419,0.122920,0.994771,0.396865,0.071899,0.547115,0.761152,0.801349,0.232560,0.483462,0.740435
0.565141,0.039245,0.353943,0.875738,0.353564,0.442495,0.774903,0.345706,0.475237,0.567401,0.899294,0.870035,0.823253,0.347754,0.829360,0.331495,0.614397,0.441640,0.243652,0.674455,0.698706,0.233263,0.307440,0.034644,0.810664,0.586952,0.461379,0.100773,0.819851,0.177965,0.859328,0.430784,0.676666,0.629077,0.596985,0.699868,0.620489,0.821832,0.219552,0.236992,0.574767,0.875180,0.890814,0.459540,0.040541,0.100631,0.832196,0.427991,0.809935,0.809835,0.626071,0.684479,0.199607,0.899724,0.050015,0.413498,0.668477,0.104944,0.032936,0.494475,0.058997,0.446427,0.796127,0.192878,0.676382,0.330010,0.941479,0.147271,0.182430,0.169206,0.263807,0.120454,0.660635,0.919977,0.008476,0.666806,0.115788,0.017050,0.227508,0.703972,0.205577,0.622887,0.358560,0.059051,0.086819,0.075750,0.089241,0.879758,0.460772,0.413471,0.197982,0.204614,0.220715,0.894252,0.989934,0.022555,0.253721,0.230902,0.158409,0.702889,0.326958,0.733523,0.186698,0.335554,0.841654,0.242228,0.748300,0.367500,0.405100,0.286268,0.582007,0.814279,0.000733,0.033096,0.891473,0.627940,0.785347,0.199634,0.283771,0.257365,0.190107,0.520673,0.120449,0.925277,0.318419,0.326415,0.271647,0.175319,0.138165,0.943868,0.856830,0.289779,0.792375,0.535941,0.718645,0.417461,0.787729,0.072415,0.537688,0.525782,0.036531,0.873898,0.227740,0.925854,0.877276,0.620375,0.304503,0.059811,0.083552,0.020997,0.266591,0.469629,0.074492,0.434100,0.362898,0.229138,0.319260,0.507604,0.480829,0.454358,0.539469,0.672070,0.361811,0.320629,0.890098,0.360628,0.716072,0.537900,0.670385,0.889279,0.741030,0.388670,0.297447,0.587681,0.936478,0.155757,0.029553,0.477336,0.938760,0.343288,0.760399,0.301316,0.635936,0.122211,0.722725,0.369650,0.775447,0.130313,0.325950,0.982413,0.309275,0.122571,0.660257,0.543105,0.866733,0.355275,0.841542,0.499558,0.602401,0.009107,0.647703,0.607890,0.102258,0.755309,0.552973,0.135840,0.570944,0.608549,0.737733,0.518958,0.085417,0.772456,0.078684,0.426529,0.439124,0.245643,0.705832,0.520567,0.404576,0.238653,0.685779,0.281756,0.263858,0.041027,0.288916,0.592807,0.377567,0.437545,0.688935,0.451726,0.215371,0.448882,0.733948,0.009245,0.009454,0.666006,0.929057,0.964013,0.938767,0.543704,0.951380,0.399162,0.115538,0.451632,0.593081,0.201099,0.732496,0.261343,0.846310,0.580407,0.413333,0.102985,0.802192,0.163922,0.323589,0.767680
0.561681,0.601818,0.598516,0.076464,0.560355,0.181601,0.992790,0.049647,0.765228,0.125204,0.902948,0.637736,0.720785,0.573755,0.206354,0.070906,0.163823,0.334084,0.025630,0.482551,0.951194,0.220905,0.753602,0.677901,0.906131,0.406478,0.316540,0.277773,0.218704,0.292118,0.158460,0.050208,0.837171,0.901096,0.326927,0.716354,0.190213,0.804937,0.052488,0.734776,0.163953,0.951534,0.676224,0.933165,0.436655,0.268800,0.375752,0.194498,0.092097,0.101634,0.108777,0.665666,0.584688,0.600006,0.108117,0.114972,0.079944,0.099583,0.704907,0.753132,0.832228,0.088869,0.860046,0.206729,0.219197,0.642586,0.336431,0.430398,0.358245,0.101210,0.624076,0.145549,0.629644,0.790743,0.006729,0.435662,0.557131,0.859910,0.313414,0.448246,0.013321,0.337628,0.316540,0.661092,0.417458,0.798905,0.800691,0.382920,0.425603,0.355390,0.580792,0.680698,0.619482,0.685805,0.823904,0.038753,0.670360,0.690233,0.130188,0.452011,0.439283,0.795541,0.960885,0.046924,0.954185,0.784736,0.110734,0.730827,0.300425,0.050789,0.978154,0.293202,0.437311,0.568858,0.969843,0.550022,0.809973,0.628576,0.931766,0.795217,0.643695,0.198908,0.883484,0.531271,0.871451,0.201012,0.915871,0.230217,0.429928,0.053002,0.146997,0.567690,0.501824,0.970172,0.073593,0.315501,0.715755,0.388590,0.581165,0.211933,0.526424,0.367201,0.414337,0.425642,0.346271,0.186236,0.244148,0.157195,0.808397,0.469402,0.640276,0.456826,0.858180,0.632081,0.110720,0.916078,0.395677,0.465826,0.257097,0.029019,0.712639,0.795416,0.121319,0.196547,0.681752,0.764546,0.655801,0.457710,0.729234,0.159898,0.152298,0.907392,0.865573,0.636758,0.840395,0.977890,0.604676,0.102354,0.088094,0.975114,0.549952,0.867497,0.623071,0.606930,0.463624,0.385545,0.891713,0.297741,0.084990,0.281596,0.555257,0.681814,0.186145,0.544645,0.451490,0.276583,0.080360,0.948071,0.097417,0.858728,0.221587,0.428027,0.474926,0.736661,0.197846,0.791559,0.996565,0.986329,0.883590,0.697246,0.443982,0.381603,0.237829,0.196953,0.295808,0.460661,0.216314,0.441831,0.292753,0.649836,0.608008,0.019125,0.469991,0.445678,0.802316,0.810096,0.094069,0.334631,0.013948,0.182166,0.040267,0.328944,0.570492,0.698649,0.756586,0.276538,0.697278,0.111017,0.289377,0.163080,0.658433,0.909803,0.864014,0.972102,0.911775,0.295521,0.360752,0.337674,0.683705,0.929883,0.169428,0.383608,0.237669,0.383814,0.897583,0.904530
0.359048,0.942421,0.746308,0.416331,0.024303,0.301951,0.361935,0.057984,0.523792,0.328223,0.745107,0.077988,0.162795,0.673488,0.475110,0.475472,0.967782,0.101899,0.847897,0.916573,0.492589,0.573909,0.484510,0.790384,0.898157,0.428793,0.996147,0.979318,0.731130,0.218334,0.405944,0.206209,0.110386,0.821878,0.373730,0.640810,0.951307,0.165134,0.704389,0.688152,0.710766,0.482819,0.729730,0.577569,0.140669,0.675537,0.022119,0.397541,0.274334,0.380436,0.760627,0.417444,0.636031,0.684731,0.234089,0.572632,0.126161,0.591578,0.327113,0.958397,0.004076,0.014728,0.034968,0.849279,0.199771,0.737883,0.108098,0.615677,0.217656,0.042966,0.208170,0.731004,0.433240,0.307201,0.272998,0.794026,0.346521,0.736511,0.187444,0.204734,0.475024,0.953889,0.478475,0.917367,0.878425,0.368333,0.122481,0.592997,0.907818,0.278381,0.660312,0.097859,0.853069,0.725954,0.941033,0.299144,0.227139,0.318928,0.831503,0.753005,0.900308,0.706677,0.099468,0.469591,0.817492,0.420057,0.789542,0.631808,0.345552,0.246603,0.703862,0.201238,0.793599,0.944445,0.488976,0.582821,0.592297,0.369183,0.950887,0.580045,0.487990,0.285276,0.141025,0.243964,0.925839,0.363184,0.909404,0.418870,0.400277,0.687283,0.034754,0.577470,0.387292,0.501251,0.815739,0.838325,0.216720,0.386067,0.912496,0.985037,0.257345,0.436213,0.790511,0.978669,0.256316,0.747374,0.337217,0.418177,0.045297,0.972340,0.096662,0.441184,0.345879,0.831769,0.303275,0.075457,0.087214,0.248006,0.830017,0.328332,0.879582,0.429676,0.641175,0.885847,0.402416,0.049021,0.528094,0.723947,0.686558,0.316897,0.494344,0.889837,0.579016,0.198955,0.894979,0.834865,0.585883,0.211872,0.844611,0.336120,0.675685,0.385008,0.763054,0.470071,0.906091,0.822770,0.208463,0.135267,0.968086,0.137106,0.983394,0.376071,0.929593,0.347022,0.138149,0.066693,0.976249,0.857860,0.052330,0.869495,0.841856,0.017622,0.082147,0.831976,0.364565,0.840813,0.631928,0.943061,0.948802,0.038623,0.271259,0.775726,0.772081,0.311199,0.789052,0.074589,0.088470,0.296562,0.011651,0.717505,0.831523,0.735608,0.211390,0.386273,0.436962,0.488460,0.775840,0.345869,0.779256,0.500768,0.754608,0.563128,0.109494,0.259089,0.262976,0.461273,0.778513,0.305943,0.017307,0.659961,0.914909,0.966265,0.201385,0.481792,0.044804,0.702863,0.926182,0.681511,0.428508,0.744725,0.647593,0.105933,0.678948,0.692069,0.812168,0.870049
0.130528,0.640673,0.202652,0.366938,0.758465,0.428280,0.288126,0.777511,0.073856,0.831988,0.597177,0.390124,0.720645,0.883377,0.693943,0.043830,0.209733,0.657112,0.090450,0.056990,0.505541,0.920889,0.799275,0.911510,0.742003,0.023488,0.608377,0.468482,0.605605,0.186979,0.040482,0.916987,0.932711,0.966685,0.092569,0.956596,0.726283,0.583725,0.116501,0.312666,0.759898,0.070524,0.660549,0.139008,0.819367,0.742037,0.838165,0.080531,0.984402,0.604488,0.064063,0.816011,0.367553,0.148512,0.259373,0.084872,0.647444,0.564067,0.203337,0.315343,0.309238,0.374668,0.504792,0.284578,0.967852,0.659652,0.626121,0.221302,0.467198,0.146493,0.384743,0.455310,0.375027,0.467270,0.906947,0.172454,0.777805,0.451684,0.182708,0.856860,0.802368,0.129597,0.021258,0.695015,0.367306,0.074428,0.255933,0.726785,0.619187,0.957095,0.415008,0.122338,0.661489,0.335532,0.769104,0.164987,0.957983,0.487372,0.552265,0.383089,0.374125,0.281516,0.614815,0.374934,0.580854,0.409605,0.581885,0.532937,0.046763,0.145601,0.210872,0.992434,0.511127,0.652983,0.449003,0.151660,0.609039,0.507869,0.963207,0.753451,0.558934,0.592130,0.446039,0.606242,0.601546,0.773455,0.487958,0.205680,0.230884,0.957784,0.559298,0.335437,0.913603,0.068565,0.577617,0.495136,0.533973,0.351196,0.318413,0.886282,0.699890,0.340521,0.235114,0.022302,0.761980,0.783758,0.412491,0.483275,0.031061,0.720060,0.684727,0.715246,0.054807,0.120050,0.869691,0.864104,0.363280,0.693969,0.342622,0.871819,0.447090,0.993615,0.995255,0.849488,0.085458,0.408839,0.261546,0.403272,0.465936,0.370109,0.357338,0.365551,0.823375,0.395159,0.033134,0.407234,0.543262,0.656517,0.915074,0.499824,0.994235,0.499709,0.323364,0.452521,0.847383,0.105343,0.909158,0.643575,0.139118,0.824685,0.783844,0.944193,0.680114,0.804842,0.576994,0.044067,0.427475,0.966765,0.994105,0.256431,0.258740,0.443907,0.811087,0.808616,0.095697,0.401209,0.720846,0.978139,0.748096,0.054402,0.639903,0.067837,0.534727,0.073656,0.608659,0.083810,0.661417,0.555602,0.583860,0.194833,0.305674,0.396955,0.848523,0.486134,0.009803,0.208579,0.583196,0.340085,0.227091,0.408713,0.312240,0.820734,0.850876,0.334495,0.347490,0.106777,0.601518,0.599963,0.830315,0.403583,0.576738,0.534855,0.831563,0.904561,0.564260,0.705107,0.979412,0.819161,0.049933,0.344153,0.342237,0.382491,0.179580,0.369152,0.155114,0.266110
0.959884,0.662606,0.984120,0.541655,0.429030,0.913459,0.849207,0.800294,0.325636,0.739603,0.019407,0.963213,0.265878,0.439482,0.274691,0.882738,0.364537,0.985017,0.505066,0.743069,0.637253,0.220288,0.372210,0.876298,0.032748,0.868756,0.737689,0.939931,0.468993,0.320494,0.888760,0.099688,0.702562,0.466163,0.758593,0.163561,0.267190,0.588875,0.264560,0.289468,0.326455,0.230268,0.694869,0.934384,0.128674,0.192235,0.533631,0.853453,0.820444,0.411884,0.469198,0.343564,0.729103,0.694719,0.307098,0.414032,0.858483,0.637093,0.189488,0.915979,0.748307,0.556842,0.825442,0.323164,0.065202,0.750403,0.953461,0.007524,0.272060,0.262613,0.363714,0.932566,0.607119,0.777224,0.632140,0.824619,0.572472,0.759954,0.865161,0.599597,0.182572,0.976119,0.793320,0.589315,0.129174,0.019777,0.472169,0.156218,0.398242,0.772752,0.909086,0.568165,0.502436,0.451415,0.739010,0.803325,0.835217,0.953409,0.737930,0.144335,0.219904,0.253713,0.424318,0.264869,0.979026,0.046225,0.117987,0.145301,0.688704,0.732611,0.413591,0.865507,0.570235,0.166256,0.115206,0.400739,0.046559,0.593271,0.211070,0.745789,0.643206,0.271629,0.195163,0.137778,0.568239,0.233205,0.478137,0.826061,0.991566,0.982916,0.702815,0.635911,0.946410,0.941047,0.897620,0.351245,0.242161,0.303497,0.830754,0.463715,0.196737,0.434112,0.368203,0.149042,0.860172,0.333665,0.481251,0.058771,0.485976,0.037911,0.030534,0.049300,0.804668,0.924461,0.831340,0.155893,0.411333,0.520747,0.458755,0.949535,0.604329,0.197130,0.357885,0.607079,0.470692,0.917361,0.867324,0.198952,0.715088,0.869572,0.000947,0.841197,0.658151,0.975126,0.069642,0.373129,0.893634,0.581969,0.217704,0.895556,0.421005,0.572812,0.189597,0.468334,0.401313,0.160129,0.220921,0.310907,0.643865,0.507391,0.628798,0.788889,0.814082,0.832776,0.894921,0.014106,0.015216,0.510929,0.115115,0.071472,0.621269,0.890833,0.351715,0.731789,0.809132,0.116217,0.801193,0.572029,0.794384,0.438021,0.228226,0.458981,0.165464,0.637358,0.540521,0.585335,0.485057,0.478910,0.060409,0.546048,0.235098,0.008397,0.896935,0.104319,0.024551,0.766687,0.416206,0.372229,0.312016,0.875135,0.249583,0.102583,0.623327,0.824357,0.968274,0.210678,0.561446,0.555936,0.222166,0.890733,0.530044,0.939788,0.242697,0.550484,0.945194,0.575392,0.708531,0.833340,0.775131,0.623371,0.312643,0.502901,0.464895,0.367526,0.029379,0.734447
