62.379414,66.820679,58.181488,62.194229,57.785038,60.753124,61.350716,67.844879,61.913956,64.474968,58.558380,63.047550,61.560207,63.488789,64.462250,60.689598,61.271202,61.311611,62.980015,62.843685,63.090199,65.107048,60.618343,62.361752,61.633427,63.006313,67.418495,61.663761,64.609787,60.672436,67.352699,63.148643,60.853291,63.093273,63.797421,59.489857,62.332138,60.495228,58.487129,61.439835,59.106846,64.533417,59.298275,58.680771,62.276810,58.712135,63.312580,63.048210,63.876064,63.462280,61.925171,63.432549,62.447964,64.859924,57.310532,66.813446,56.533604,61.521721,65.185432,59.806374,61.111782,60.248367,61.229843,63.853683,65.593445,61.723450,61.189579,61.802750,57.773590,61.276825,67.440483,62.422329,66.701775,60.248138,58.673153,61.847637,61.521305,62.041393,60.899693,60.303432,60.937294,58.469566,63.957207,58.245735,59.622047,58.682014,60.402534,63.855194,59.023987,62.486229,63.101170,61.162239,60.116974,64.616676,60.552864,58.317425,64.726334,63.966267,65.990906,63.520428,61.271305,63.401974,64.356750,59.373886,55.973408,57.059734,61.041134,60.487064,64.106743,61.438889,60.317757,58.175659,59.331364,62.941006,56.506443,64.390938,63.344799,56.595943,62.013214,60.494675,59.635521,60.471024,60.183681,62.243355,67.635284,62.250778,65.092201,60.106586,65.867729,59.111916,65.991440,60.344059,59.568630,63.673943,65.723511,60.874535,59.475307,59.188095,63.699249,63.206562,63.038479,61.188061,58.897686,58.591713,66.006111,62.264034,56.427025,63.846252,59.197655,64.676750,61.687836,60.275246,62.073898,62.085159,64.672302,58.673397,60.684109,61.551418,58.579102,61.657475,59.498512,61.204773,58.101452,61.978752,57.401089,52.332973,58.685051,61.978935,62.216431,59.827076,63.391338,61.470978,63.212730,60.660454,61.048573,60.643173,62.614845,62.362545,64.106003,65.378929,58.355221,61.054199,64.645042,61.741791,62.089722,60.201435,60.354683,60.378944,66.205063,63.131279,60.764851,62.878899,57.641392,62.034458,58.964134,60.701904,62.991428,60.315952,66.118416,56.956856,65.069893,59.638298,64.149658,59.067245,58.187737,62.158924,65.580505,63.158680,62.631603,55.782127,62.771832,57.783962,59.342056,58.332424,63.040192,62.634254,56.058144,63.244755,59.726421,61.135914,65.285759,61.332260,60.221756,57.965569,57.031586,60.595982,60.821625,64.884872,59.919781,61.476604,60.338364,62.035957,60.325027,60.173023,58.686295,60.392136,60.952911,60.050148,61.888630,55.689720,57.916294,62.180347,61.328552,64.708878,61.564579,64.985519,57.012501,60.115208,63.500107,60.057358,58.151539,61.341072,61.441090,63.628693,60.454536,63.512161
61.880909,68.844208,59.861416,60.713806,56.723030,58.398582,62.398712,67.367111,63.592346,66.451744,57.648777,61.262173,61.536400,62.541042,64.678520,61.585728,65.895134,59.436874,63.112087,61.635220,62.439037,64.833321,63.389275,64.127762,64.984322,63.020054,66.415550,61.281506,63.368187,62.563190,64.246208,65.002907,60.899509,62.019844,65.279396,59.280693,62.925564,57.906467,61.720325,62.850220,60.193333,67.823662,61.023781,60.386925,63.034725,58.737846,61.069126,64.857269,61.465698,61.560467,61.159096,63.638237,63.861835,67.263191,60.170025,64.583687,55.509254,61.638695,68.271736,61.698460,61.383945,56.081142,59.141964,63.101440,64.659523,64.219353,62.048523,60.627819,59.462509,64.118340,65.822075,62.530052,63.668182,61.593437,57.460548,63.082386,61.073952,62.591366,58.328342,61.661049,60.205154,61.157120,64.782997,58.717808,62.771904,57.748226,59.809322,63.351658,57.252262,65.803505,62.608551,62.936401,62.054947,64.295532,60.483822,61.615936,62.683887,64.607849,65.072632,64.493958,63.824848,65.454224,60.801704,59.773556,61.500904,57.384396,63.401283,59.730972,61.373123,63.665470,63.526577,58.860435,58.474823,59.883175,60.659622,63.749989,63.753910,54.446236,60.847797,58.411621,59.068138,62.188583,61.519585,60.057415,67.997223,61.638256,65.158623,59.897663,66.093544,61.209019,65.007454,60.541855,61.793785,63.323814,65.311569,65.752129,60.425301,62.504105,63.436592,62.022388,65.501022,63.198425,60.342693,60.495682,67.779167,63.046375,59.917786,65.305550,58.807762,62.574783,60.629631,62.441910,61.686909,61.391552,63.248951,61.703510,57.712898,60.038445,61.234291,63.426140,57.067406,63.589916,57.891769,64.162407,57.170670,56.112175,56.895489,62.570984,62.406639,60.061119,62.726089,64.931564,63.727200,59.636341,60.125614,60.283627,60.911526,63.847569,61.951714,63.961998,57.472645,59.867790,64.904083,63.545368,63.694839,58.032051,57.651905,58.664928,67.473679,67.129585,61.355919,64.708366,60.420258,64.581116,61.900166,58.085270,64.781540,59.926250,66.326088,56.896297,64.270821,60.773205,62.033207,58.895695,61.386467,61.454113,65.786377,61.628967,66.403099,54.971542,61.323013,61.092964,57.706272,59.214931,65.510071,62.243721,57.977821,62.853962,63.499359,60.544476,62.783073,62.127113,59.980377,59.682842,58.665630,63.978043,59.525364,64.608887,57.328064,63.316990,59.478397,60.874439,61.562984,59.904743,56.322239,64.350121,64.087418,59.030312,61.547569,57.410671,57.779129,64.189529,60.100834,63.074585,59.224949,64.182983,58.504753,63.843658,63.935249,58.705391,62.288349,60.556999,63.043003,64.440048,59.436275,62.070854
68.618843,72.142982,63.687263,70.924141,60.725796,66.694778,65.959740,73.534256,65.560974,69.971504,60.997654,64.459816,71.134300,67.872635,70.866669,66.820976,71.624077,67.989464,68.184036,67.145081,68.662613,71.400757,66.969696,68.356186,69.697968,69.488068,71.873505,66.419884,67.139984,68.178322,71.062531,66.593575,65.742577,67.714027,70.856049,64.072098,68.733299,64.661560,65.318024,69.798073,68.411636,69.527756,65.553993,64.117027,67.426872,65.385246,68.699318,66.189217,65.369843,69.261459,66.321693,67.199928,70.075279,69.755768,62.506786,72.107460,63.375378,68.547966,71.952507,68.918198,66.653732,64.241318,64.517891,66.496468,69.479294,67.034088,68.344917,65.786369,64.254555,68.319916,69.743881,62.000019,69.225304,65.903336,63.036610,66.775810,64.614471,69.375603,66.320671,68.437950,64.174881,65.352280,69.943214,64.371170,67.729561,67.777496,65.248489,69.676529,65.234856,69.874542,68.866066,68.848740,68.268394,71.143272,64.821823,65.537308,69.538002,71.057220,73.009499,73.450661,68.205460,73.060333,68.967194,68.038216,67.466393,62.394463,66.102798,64.049416,69.962685,66.950844,67.176834,63.705826,65.841667,62.904633,64.231178,66.795868,70.802856,62.145496,66.337822,63.879116,66.446373,67.161552,67.317947,66.913124,71.077652,68.129738,70.646019,67.078918,71.276779,64.439880,73.212280,65.316887,67.447174,70.137733,73.202347,68.973282,69.067657,67.173027,68.039413,69.794258,68.506248,66.474487,65.172066,66.686356,71.418541,66.265472,63.989933,68.559036,62.724113,70.119034,64.899162,66.954994,66.116302,67.773888,67.980156,69.289413,65.856178,66.723190,66.352104,67.535721,61.842194,70.202263,66.097313,68.295776,60.802662,62.595432,67.740585,68.118538,67.678833,63.531322,66.874893,67.425735,68.424667,66.063629,69.121445,66.793770,67.153107,67.660820,68.573807,69.576477,64.189819,67.684380,70.200363,69.934074,67.783669,64.521767,64.325935,66.520592,72.799568,69.181091,63.496689,64.799965,65.670471,67.492767,67.074936,63.123722,69.544067,64.063736,70.933243,62.993958,72.095657,67.622055,69.574364,63.538273,64.707062,70.175720,71.754921,67.029640,70.101120,60.897938,67.610321,64.695374,64.406998,68.407951,69.589912,67.356628,64.346458,68.470779,67.317993,67.637917,70.247238,67.930389,64.771248,64.220093,62.168755,67.427391,67.045929,69.763710,63.895786,72.180672,64.528336,67.935692,65.609962,65.316734,67.093506,68.329239,67.263466,67.577873,67.504700,62.278423,61.763897,69.712776,67.078438,67.114166,65.228729,74.291626,66.003372,69.816956,68.725525,66.041924,67.913658,68.080872,68.217384,71.002579,63.972275,69.318810
63.130836,67.083511,58.467129,65.832672,60.099396,60.946430,62.785454,68.769836,64.776283,65.124596,55.519302,64.419891,62.734859,63.064262,66.332993,61.829288,63.080009,60.208057,65.493210,65.214066,63.941257,67.397263,60.497208,62.499935,62.215832,65.904419,66.807159,61.806538,64.084969,61.995476,66.230911,63.570641,62.985069,65.196449,65.273972,61.483459,62.594006,60.276318,60.611778,62.519436,62.449455,65.327744,61.791016,61.932899,63.594662,62.159447,62.184067,64.095573,62.563164,64.931969,60.086987,65.434883,67.367691,65.772224,58.746864,67.813393,56.489830,61.747749,67.486649,63.156395,61.327419,58.732666,61.567589,63.735603,66.122826,63.243938,63.150616,60.476353,60.218651,61.875713,64.956184,60.081917,64.784012,62.156658,57.825562,63.751316,60.264690,64.179314,61.526039,63.661377,60.089939,64.726662,65.399170,60.737350,64.666153,61.366108,60.675030,61.456089,58.424015,60.893494,61.417568,64.146980,62.500294,64.008606,59.554390,59.180702,65.402390,65.701797,68.383644,67.545807,62.147144,64.017456,63.309643,61.402771,60.357399,58.818058,63.234287,60.596661,63.961807,63.405872,63.516624,59.834698,59.050621,57.837837,57.826572,63.008663,65.088242,57.315514,62.474274,61.395679,60.272869,63.388760,60.356224,61.331470,66.985306,61.779507,68.036858,60.266102,68.696198,59.785496,67.778976,59.307793,61.769379,65.941353,68.130424,64.693817,61.482384,60.702515,64.952271,64.574715,64.142982,64.550781,63.240517,59.324348,69.441521,63.669254,60.268032,65.231224,59.092903,65.190239,61.463970,61.027107,65.244499,59.289661,66.230156,59.076038,60.281944,63.290718,62.550163,62.438389,57.256439,61.794460,60.225327,66.488068,59.152149,56.311127,57.895828,62.280872,62.426098,59.515427,61.663727,64.657387,66.109894,60.530109,62.216511,59.692852,63.819904,64.488670,67.303177,62.842632,60.076073,63.169521,65.421448,63.488255,63.815819,63.763119,61.345802,62.773693,68.807320,65.111198,60.023735,65.365875,57.530193,64.875328,66.736610,60.426151,65.085594,62.698132,65.154160,57.109985,65.859314,63.734497,65.213005,58.148529,60.594650,62.965672,66.738457,64.525169,60.345554,57.657078,62.553505,57.818066,60.324196,63.717876,65.073318,63.838959,62.250671,63.287601,62.819416,61.142887,65.952614,61.628197,60.937016,59.874527,59.099373,60.726242,62.142876,69.400002,58.315815,63.981956,60.222218,64.516876,62.040890,60.581036,60.372906,66.416168,62.761211,60.444942,63.324963,59.614391,57.931408,65.023308,61.328426,64.164154,61.775143,66.208588,60.251293,63.961113,63.711155,62.633644,64.036369,59.249977,65.027840,63.736366,58.990005,63.544659
65.899307,66.391029,61.335892,65.732498,59.186321,61.142544,64.743362,69.754929,64.115578,67.748871,56.238750,64.632874,65.753807,61.618225,64.854401,65.533989,67.028008,63.668781,68.553284,63.955471,64.792686,67.154121,65.082428,66.275894,66.664909,65.655243,68.183350,62.723061,66.637314,65.223770,66.854614,65.373558,62.716770,66.458527,65.458687,62.761414,64.203560,61.403378,61.653698,64.868523,63.122181,68.168442,61.024258,62.429871,63.155899,61.509937,66.744385,64.476364,63.920135,64.712746,63.524410,66.487808,66.975075,65.698425,60.995800,68.064606,56.702568,64.399666,70.455154,62.026196,63.912884,62.047226,63.232395,65.724876,63.259602,64.102638,63.627148,63.684727,61.475792,64.212975,68.016327,60.505226,68.245941,62.878933,59.895733,65.332748,63.005096,62.442913,60.778980,63.835072,62.446003,63.482738,65.752861,62.068455,64.649300,59.983589,65.166916,65.088539,60.066803,67.320442,64.374985,63.334133,61.529530,66.350281,61.098083,62.365978,65.048492,64.975319,67.305084,67.225494,63.843872,65.135643,65.663902,63.313164,61.927807,59.926144,62.121571,64.085487,65.797073,66.723190,63.897736,60.620667,60.155537,61.620468,60.258884,65.973015,64.162239,57.563534,62.483833,61.023876,58.617100,63.673298,64.334381,61.805561,67.836281,65.845406,66.929604,64.341583,68.638412,61.781929,64.933342,60.610779,61.687878,66.529488,67.863495,65.487030,63.526375,61.689541,66.438431,65.611397,66.341843,65.063499,63.066158,61.044598,68.138603,64.485161,59.327812,65.819778,61.763153,67.866051,63.664806,63.602631,63.639801,62.325535,64.162148,62.918919,59.564640,65.415947,63.400253,63.617699,62.523800,63.994286,61.134426,64.453110,59.936073,57.963005,59.497620,66.903908,64.718712,60.271870,63.627155,63.415527,65.787300,62.512577,62.699535,61.860828,63.041370,65.424011,65.853577,64.436607,58.571705,61.770905,65.878990,68.671600,63.967415,62.169842,62.481472,62.365742,72.039520,66.403557,62.300167,67.102814,61.229229,67.258629,63.254658,60.373074,66.431381,63.824715,68.937271,61.492901,68.077423,62.774204,61.668945,62.400932,62.748276,66.421082,67.244896,63.103916,66.328636,56.821892,64.622993,62.765697,58.964764,62.511215,63.336750,66.137886,61.722130,65.832565,63.806717,63.075947,68.213089,62.574142,62.293602,61.128532,59.848389,63.451889,62.887112,66.946388,61.833038,64.019028,63.440128,65.817955,64.174644,62.202827,61.093376,65.914856,63.100243,63.911053,65.479347,60.163155,59.860672,66.617760,63.246223,64.895966,61.240692,66.940697,61.501354,64.460419,63.658463,65.280281,63.830505,63.585281,66.117783,66.010963,59.216228,64.717491
61.812565,62.625023,57.184673,59.774181,55.930481,59.378551,59.232254,64.762276,60.910877,65.024162,52.261650,58.555447,59.486877,59.427250,62.050659,58.298340,62.207226,59.823250,61.750965,62.118599,61.357475,65.100334,60.398052,61.235653,61.386086,60.517475,62.111069,58.433327,59.117382,59.730328,61.687519,59.408245,59.980881,61.871883,62.480186,57.142868,60.070148,58.470669,57.002777,59.432587,58.659054,63.297520,55.569412,58.194992,59.280945,57.419334,59.870003,60.707069,58.606770,61.776016,57.220516,57.947884,61.137207,59.844002,58.033409,61.608891,54.189022,61.084984,63.851055,57.211906,58.149139,56.814342,60.057198,61.811581,59.571423,59.474545,59.317127,58.433464,56.509041,61.112617,63.741470,56.759769,60.437557,56.654072,55.570034,59.287777,57.778183,60.653847,56.328045,59.904522,58.431404,60.375797,62.209484,54.397621,60.531059,58.555206,58.259350,58.531666,58.145210,59.147732,58.771244,60.227993,59.529163,60.942986,58.577305,56.869774,59.967216,62.732185,62.155544,64.971619,57.091679,60.956871,60.733871,58.425106,57.643944,54.127434,59.970539,58.613441,62.739166,59.510651,61.429802,55.944633,57.054020,57.994755,57.083473,59.175522,61.208015,56.618839,60.738976,58.745384,56.828426,58.047874,60.144001,57.938946,63.295525,59.398899,64.536186,60.267899,61.244789,58.263004,64.666756,56.538380,58.827648,58.802750,62.961514,59.225037,60.461590,57.061291,60.098801,61.710701,63.008045,60.138577,58.138851,55.758301,65.848602,58.387371,58.037003,60.510597,55.155888,59.538277,56.992958,59.386112,58.698425,59.413414,58.899490,57.576527,57.263641,58.169994,60.045727,60.183678,57.185905,59.734592,57.627178,60.240170,55.470840,53.298515,57.551327,60.974926,61.437809,56.953819,59.837807,58.204750,61.028866,58.605160,58.764465,57.865559,58.974903,60.735386,63.327213,61.977615,57.032486,58.611641,60.796112,63.256973,59.365704,54.621437,57.705982,57.146851,64.087669,60.906830,56.947117,60.764313,56.812622,58.030163,60.208027,58.159000,61.293377,56.837685,60.048950,55.396633,62.616234,58.384071,61.955105,57.195667,58.418915,60.822021,61.123459,60.382294,61.956245,54.919941,59.693676,58.233456,57.137218,59.406864,61.243530,61.267250,59.572655,58.343964,62.108673,58.581905,63.320866,57.922684,57.621338,55.436008,54.952961,56.190426,60.550701,61.815056,57.653790,61.855301,57.152885,61.117397,59.856968,55.419903,56.891968,61.190990,59.931709,59.307209,57.707771,53.421185,53.203709,62.488564,59.840076,61.532825,60.722054,64.816010,55.498444,62.372032,60.820869,57.421448,59.911568,58.845016,59.849667,59.204662,56.447109,62.034367
63.770634,63.452621,59.296463,65.418816,56.092106,60.638096,59.622604,69.132996,61.746254,65.563286,55.056568,59.606606,61.562363,60.749065,66.744331,61.117970,62.834770,62.146881,60.863720,62.132454,64.264084,64.685570,63.089954,60.845947,65.607162,63.543537,66.649803,62.452068,62.847309,63.364273,66.037201,62.877895,61.681335,61.588612,64.918892,59.117935,61.984669,58.130306,60.807148,64.155289,59.696884,63.617180,61.785610,62.021938,61.697731,59.257187,65.244644,61.010063,61.893692,63.592346,63.245697,63.145218,64.104317,63.914246,61.184074,65.090538,57.108753,61.896626,66.768501,61.772373,60.468052,60.347198,61.781071,63.998829,62.651741,62.893021,62.404518,61.473450,58.359352,61.417454,67.310387,57.430668,61.927494,62.809933,56.284058,63.420879,59.957661,62.883362,62.336830,62.065426,60.784485,60.700977,62.842297,57.660942,63.543236,57.919403,59.186218,63.278641,59.565681,64.419930,61.752884,61.198666,58.677685,63.386532,59.837547,59.759808,67.059326,64.631813,67.168633,66.992989,62.110989,62.531151,64.307838,58.425003,57.593517,57.812420,63.795811,62.916977,62.136631,62.530140,63.098518,58.367676,55.956932,59.798428,59.314541,62.741802,66.840813,55.313690,61.070229,60.619839,58.034142,63.220501,62.630554,64.539787,66.516068,62.135086,64.265114,60.319603,64.551765,60.718697,66.666412,61.502697,62.612602,64.902504,66.636963,65.325630,61.465118,58.728355,62.008156,61.422611,65.138687,61.928177,59.241722,58.767902,68.810867,60.656849,60.791882,64.669617,58.977200,61.628128,61.102394,63.045982,62.964195,62.459454,62.623135,62.627941,59.157623,61.306885,60.791897,62.847595,57.581211,63.127609,58.647491,63.576744,55.370953,55.264435,56.777092,64.555008,62.225262,59.222275,60.454830,61.439388,62.488022,59.433178,61.302052,61.257156,63.361317,62.481804,66.736725,63.578777,59.855724,61.574020,62.604015,64.606995,63.839218,62.926056,61.516987,61.803341,65.064537,66.296867,60.445221,62.174259,59.600693,63.818741,62.389210,58.734531,63.920166,60.928410,64.988724,59.339558,65.306335,61.123356,62.546371,60.073280,60.313034,63.957424,64.899231,61.753399,65.426170,59.299614,61.105728,60.820553,58.209454,61.638512,65.305489,60.900917,59.217606,64.692131,65.828316,59.333984,64.936890,64.572151,61.101139,58.925583,58.384277,60.271297,60.023312,65.101501,62.717480,63.033211,58.346706,61.620022,58.784122,61.475723,59.851692,64.240463,62.711414,62.913910,62.491108,57.167408,58.640759,65.652336,62.126972,64.853340,61.798237,65.194313,58.723770,65.786537,61.625023,59.361835,63.817020,60.642242,62.789017,63.784668,59.091999,64.529655
67.719063,68.838509,64.331512,68.617165,63.498501,64.185425,65.533760,73.866386,67.289658,70.577614,57.075214,64.872864,66.483925,65.655525,69.383240,61.584290,65.834000,63.819633,67.723595,65.103302,66.277641,70.484207,68.156860,68.027649,67.366287,68.935120,70.941704,67.891968,64.678848,67.138100,69.752335,67.659744,65.327774,68.147682,67.477264,62.479191,67.378654,62.002522,65.115135,68.976906,65.856133,68.792671,64.122421,60.178391,65.827736,65.013916,68.228210,68.299019,64.359131,67.999359,66.408333,66.775841,69.088020,67.244499,63.981987,68.696381,62.654106,66.120766,68.088051,66.589317,65.876488,63.355793,61.796803,65.394890,69.083557,66.210495,68.324158,64.908981,60.365860,65.730438,70.126732,62.461254,69.027176,64.740555,60.039028,66.174217,65.887093,67.938347,62.859016,63.929462,65.270332,63.114067,69.749725,66.541641,65.275185,62.517159,63.924400,68.238121,64.351036,67.824547,68.007080,67.524895,65.677841,68.621849,64.168427,64.140739,68.666389,69.716148,72.281479,71.699974,66.232613,68.453987,69.076401,65.635216,64.495163,61.438610,65.970062,64.974640,69.861855,64.830826,67.537964,65.330139,62.453461,65.614609,62.292213,66.637924,65.869270,60.666664,66.329468,68.070374,64.152611,66.436821,64.788277,65.799683,68.382431,63.598904,67.705017,64.633591,69.374786,60.664661,70.215340,62.201706,66.953354,69.348091,67.432449,66.984352,65.539734,64.465805,66.841820,65.365334,67.851471,64.437057,64.181137,63.829391,68.363068,65.404900,64.639816,68.932396,61.897358,69.594452,66.082237,66.759911,67.374947,64.730247,67.152481,66.506859,64.453354,67.723381,65.405609,67.488228,62.812630,68.298042,63.581676,65.523483,60.800266,59.393341,63.010578,66.854103,65.743477,61.621700,65.959000,65.664146,69.333809,63.319061,67.486801,64.257195,64.761162,67.185944,68.971695,67.989441,62.956997,63.488823,69.197113,67.972481,66.837379,66.917412,63.167637,65.374054,72.262398,69.063110,63.575836,66.995071,63.255825,66.200554,65.460678,63.257839,68.728302,61.980427,71.714134,60.990326,70.626831,69.477745,66.632095,62.038956,64.798126,67.965561,70.195671,65.012001,67.385109,60.426834,65.873161,61.157024,60.667446,65.685860,64.775154,65.558716,62.313797,66.351646,65.974648,66.040779,70.876358,66.735168,64.619896,63.442410,60.304111,65.507156,61.914871,70.876396,63.617550,67.561134,64.943474,65.364227,64.011459,63.518986,64.179375,67.357224,65.569580,65.441696,65.810349,60.232983,60.218388,67.972137,68.282776,68.780266,63.483212,69.618790,63.781677,67.252037,66.000374,63.871483,65.857819,64.632545,68.559006,66.211327,63.363007,65.485641
64.186737,70.094025,61.288799,64.659607,58.406677,63.117142,62.045563,70.330643,60.822689,67.893936,57.943943,60.937099,64.155098,64.431267,67.981308,61.815319,67.742973,61.509411,66.144684,65.389214,64.153511,68.070091,64.123413,63.523819,66.180435,65.072983,66.748260,62.712540,67.614998,65.024345,65.894829,62.965477,63.545307,64.578392,68.423851,62.903774,63.366493,61.637497,61.515152,64.927971,65.746559,66.204865,60.699188,61.441418,63.118904,64.944252,64.667023,63.149841,64.654411,67.098824,62.197483,65.031166,67.833427,65.485001,60.139626,69.925003,58.916435,63.750835,66.519943,61.683563,61.386829,63.002094,61.824806,65.935760,65.094444,65.355293,64.118324,64.553604,59.440758,64.880272,66.445572,62.860363,65.590729,63.277004,58.945827,64.912994,60.533257,62.120712,59.143345,64.524155,63.736164,65.684433,66.244896,60.507534,62.412556,60.980721,63.223915,66.584053,60.123112,64.808372,64.685539,63.643429,64.908173,65.918907,62.230038,61.158749,64.021202,66.994385,69.967445,67.728951,62.786774,67.719032,67.002724,65.283867,61.934917,58.606548,63.099174,58.914177,66.954239,65.732513,64.033279,60.524754,60.526497,61.364777,59.230038,67.695671,65.943604,60.133202,62.754745,58.894379,61.492214,64.314110,62.913582,63.792046,67.412674,60.574673,65.948792,63.013733,67.167862,61.386242,69.484840,61.761112,63.131016,62.952286,70.591980,65.832153,63.655598,61.668491,63.842731,64.329079,65.376289,62.733910,61.573929,60.931343,68.458809,64.101196,60.514332,65.768280,60.751270,63.966053,63.389767,60.631374,62.226494,60.851494,65.482742,65.407730,61.936554,62.531841,62.679390,64.128990,58.636673,63.692471,63.521912,64.692184,61.435921,57.649506,59.232971,64.243500,64.747459,61.758133,64.975800,64.138855,64.410202,59.983410,61.695156,61.208515,62.401440,63.846828,63.869659,67.234482,61.327263,64.778961,65.535751,66.561363,62.648518,61.951168,61.318451,61.569534,68.992142,65.883202,61.314178,65.776848,59.803139,64.863365,64.239403,60.405533,63.921642,63.297611,68.074844,59.046398,67.005203,60.345436,63.416035,61.928001,62.116669,63.529495,67.889503,65.139877,64.354019,57.572777,63.075729,60.481197,62.031155,62.264702,65.338997,65.460976,61.374783,64.259171,63.549019,62.462162,67.429504,62.875889,60.560715,61.917995,61.268143,65.317039,66.804779,67.493820,60.098892,65.862617,62.897461,62.524632,62.601215,59.006062,59.774601,65.453575,62.390728,62.465363,65.585991,57.501629,58.710705,63.900684,62.831615,63.302551,63.231789,67.136688,64.425224,66.586189,64.909172,62.082722,61.421402,65.156944,65.077759,66.646706,60.237930,65.712952
68.095337,69.460510,64.234612,68.887321,63.883770,67.095459,65.383476,71.651741,64.478165,68.114159,58.733017,65.003975,66.948540,67.249367,68.770737,65.636429,68.849472,68.240669,65.751968,64.959862,66.736748,72.094299,66.288048,67.946518,68.272552,68.901764,68.080406,66.636063,69.321526,68.058029,72.685440,64.340889,65.409248,65.479507,68.469894,66.195183,69.429947,63.744072,63.956581,69.665596,67.172951,69.293015,66.148476,65.019760,64.876343,64.743584,64.458267,67.060577,67.424606,68.083778,64.085548,66.727058,69.964584,69.324570,62.447632,70.459297,62.757938,65.086746,70.973305,64.710930,63.710892,64.662354,66.462379,67.610207,70.852036,64.737747,67.034134,65.963417,65.706825,65.413498,67.981895,62.042412,67.355713,66.997963,59.063663,68.002113,63.768024,69.856575,64.918350,66.401237,65.041794,64.930977,69.838371,63.629936,66.733414,63.782799,64.391212,67.352943,64.909286,69.019302,67.899162,68.048950,66.660973,69.970009,65.535866,64.302017,69.546646,69.301941,68.688171,71.012840,66.420105,66.629791,69.468086,65.385582,63.338318,60.438850,68.805733,63.805912,68.461380,69.998962,65.269897,66.090050,63.924469,64.557495,63.330929,67.179596,69.799507,58.137608,63.796127,63.870415,62.425343,66.638168,66.397179,62.813492,72.554268,66.926872,70.884033,66.905434,68.704086,64.404320,71.767464,63.991772,64.994507,65.790321,69.991043,66.282333,66.248497,65.362953,67.090469,64.716705,68.790657,66.680916,63.444328,63.719261,71.572350,64.620956,64.777405,70.311684,62.843613,70.790100,63.725487,64.039169,68.428291,67.189247,67.203438,64.951660,65.435600,66.281845,62.780655,66.083992,61.314938,70.441368,63.477436,68.167778,60.955982,60.608574,63.002567,69.962265,66.940544,64.678215,69.256821,67.658669,63.859985,64.338173,64.060417,63.932861,66.288788,65.955490,69.941574,68.115074,62.460285,66.080101,69.729172,71.506111,67.118156,64.924423,64.251274,65.582977,72.761238,66.726051,64.923790,65.163666,63.479111,69.918221,66.686363,65.726822,68.468536,67.111046,69.369438,58.558830,70.098984,65.961647,66.574158,65.396454,64.706917,65.892799,70.754677,63.743759,68.585464,59.382690,68.242279,64.816277,62.314976,65.415604,66.552147,66.127945,64.469772,68.161301,66.017532,65.433044,70.093147,62.807396,64.751495,63.403820,62.469353,63.890041,64.241966,71.814407,63.727730,67.092438,63.345299,68.142807,66.300301,63.685665,64.424728,69.322868,67.891457,63.026592,67.139282,60.155472,61.441315,67.832085,65.863365,67.268440,64.720894,70.681366,64.354958,67.962906,68.973228,69.307945,67.677849,67.194229,66.432388,70.469269,61.615097,68.385803
